Timestamp,Raw_MQ-3b,Raw_MQ-3,Raw_MQ-9B,Smoothed_MQ-3b,Smoothed_MQ-3,Smoothed_MQ-9B
2025-06-08 20:30:13.095,-0.49398015888057234,0.023320795497077995,0.4638362037150525,-0.4868514070462117,0.03426654118044361,0.4732548195438812
2025-06-08 20:30:13.523,-0.4888881932846001,0.018229750993186578,0.46129063186942343,-0.48608761220681584,0.03172101892849808,0.47121836206737777
2025-06-08 20:30:13.928,-0.49143417608258666,0.013138706489296048,0.45365391633253527,-0.48481462080782284,0.02968460112694169,0.46943646177543724
2025-06-08 20:30:14.335,-0.4990721244765446,0.010593184237350783,0.4485627726412762,-0.4858330139270173,0.025611765523828912,0.4643453180841785
2025-06-08 20:30:14.763,-0.49398015888057234,0.028411840000969413,0.47401849109756977,-0.48685140704621166,0.024084452172661662,0.4630725321613638
2025-06-08 20:30:15.169,-0.5016181072745303,0.00804766198540463,0.4460172007956471,-0.49092497952298925,0.02052072101993794,0.4587450600237939
2025-06-08 20:30:15.498,-0.5016181072745303,0.00804766198540463,0.4485627726412762,-0.49448935544016964,0.017975198767992407,0.45645404536272743
2025-06-08 20:30:15.803,-0.5016181072745303,0.00804766198540463,0.4460172007956471,-0.4962715433987598,0.016193333191630542,0.4549267022553498
2025-06-08 20:30:16.129,-0.4990721244765446,0.015684228741241313,0.45874506002379345,-0.49678073995835703,0.015429676516046875,0.45543581662447563
2025-06-08 20:30:16.429,-0.49398015888057234,0.02077527324513273,0.46129063186942343,-0.49652614167855835,0.015429676516046875,0.45619948817816447
2025-06-08 20:30:16.723,-0.5041640900725168,0.002956617481514101,0.44092605710438804,-0.49754453479775285,0.013393258714490486,0.453908473517098
